DocChineseName,DocEnglishName,DocRegisteredSpecialty,Author, WaitingTime,ConsultationPurpose,Fee,VisitReason,ConsultationDate,Sentiment,Experience,Recommendation,OtherComment,OverallScore,Professionalism,TargetedTreatment,ReasonablePrice,WorthRecommending
區兆寬醫生,Dr AU SIU FOON,耳鼻喉科,Tobby,,,,,,,,,無故耳鳴一星期，去完法國醫院睇耳鼻喉專科都找不出原因，給我止痛葯便算，仲叫我照超聲波!    周圍問朋友介紹，好彩找到歐兆寬醫生，未去已有人講他吋，但有料到。經他檢查後，發現我是牙較發炎影響到耳鳴，原因是我脫了左邊大牙，長期用右邊大牙進食。   他事後叻叻說，一般醫生以為耳痛就醫耳，意思說要像他咁有功力才找出原因醫治。唔算吋，只是有些自負，係有料到的醫生！,7.6,7,9,7,不予置評
區兆寬醫生,Dr AU SIU FOON,耳鼻喉科,CM,不設預約等候片刻,耳鼻喉疾病,~ $ 600,初次光顧,2014年10月9日,健談友善、感覺良好,醫護人員親切有禮的提供協助,值得向有需要人仕推介,游完水後耳屎塞住左一邊聽唔到聲 睇過普通外科醫生 比d唔知咩油我滴 功效不大上網搵有關專科醫生 動輒上千元而且需提早預約反之劉醫生收費比較可以接受 而且候診時間短(1730左右求診)描述清晰 處理迅速推薦比有相關問題既朋友 十分鐘搞掂,10.0,10,10,10,值得推介
區德成醫生,Dr AU TAK SHING,皮膚及性病科,kit,需預約等候頗長,皮膚疾病 熱過敏,~ $ 1200,隨機方便嘗試,2024年1月6日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,睇完出醫生房 話比自已聽以後唔會再睇 態度差過公立醫院急症室醫生 一次就算 揾個第二個睇,2.6,1,2,5,不予置評
區德成醫生,Dr AU TAK SHING,皮膚及性病科,KL,需預約等候頗長,皮膚疾病 銀屑病,~ $ 1000,恆常光顧經驗,2022年8月26日,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,對症下藥和診金合理，是給他的partner 林醫生的，預約輪候也是按以前的經驗，因為未曾睇過佢，但是從這人的辦事手法上，我認為此人醫德有失，甚至可能為了更多的診金，放任病人情況惡化或病人自行另尋藥物林醫生在退休前往外國前為我覆診過一次，那時只有林醫生「只」告訴過我未來要覆診都得找他，然而最近有一隻藥快用完了，昨天打電話打算去配藥的時候才知道，原來這位區醫生有規矩，林醫生看過的病人，他得重新看一次才能配藥，然而我電話裡問不配給我的原因時，姑娘先講有D咁既規矩，姑娘聲稱她們說過，將責任完全推在我身上，然而我可以很肯定的告訴人，我真的，絕對，沒有聽過這個規矩，現在預約時間了，但時間是兩個半月後，但藥只能撐最多三四天了嘗試拜託姑娘問醫生可否先行賣一盒藥給我，讓我撐到兩個半月後不惡化，然而通話結束的17分鐘後就來電說「不行」，該說辦事效率還挺高嗎，然而身為一個銀屑病患者，兩個半月沒有合適的藥用，只能選擇冒險用手上藥性更重副作用亦更重的藥物，或者使用不含類固醇副作用不高但作用不高的藥物，我難以想象兩個半月後我的情況會變成怎樣而到底在這17分鐘內，區醫生是因為甚麽考慮而下這決定，姑娘沒告知我，但不論這是專業知識不足，還是醫德有問題，或者其他更惹人生氣的理由，我也絕對不會再去光顧這位區「醫生」了,7.0,1,10,10,不予置評
區德成醫生,Dr AU TAK SHING,皮膚及性病科,阿文,需預約等候頗長,皮膚疾病,~ $ 1000,朋友介紹推薦,2020年6月23日,普普通通、中規中距,需要自己主動提出較多的諮詢,可能人夾人緣自己衡量,醫生很忙，需要等兩個多月才能見到他，但結果是令人失望的。他檢查小心，很快就有判斷，解釋也算清楚，所以他的專業知識應該是沒問題的。但是區醫生的高傲、不耐煩，卻溢於言表，讓人感到失望，不被尊重。  收費$950，只是診金，沒有藥物。有需要再看皮膚科醫生，我也不會再選擇區醫生了。,5.3,3,10,3,不予置評
區德成醫生,Dr AU TAK SHING,皮膚及性病科,lychee,需預約等候片刻,皮膚疾病 皮膚病,~ $ 2000,本網評譽參考,2020年4月21日,普普通通、中規中距,需要自己主動提出較多的諮詢,可能人夾人緣自己衡量,陪阿爸睇皮膚疾病，上網搵皮膚科醫生邊個好，都搵左幾個鐘，見到好多患者讚賞區德成醫生態度親切，同病人交流有禮，醫術又好，細心聆聽患者病情，所以就決定打電話預約，不過都要等差唔多二個月先有得睇，唔緊要，好的醫生係值得等，自己係搵到很好皮膚科醫生，因為我有睇開區樂民醫生書籍，亦而家先知道區樂民就係區德成醫生，所以感覺非常欣喜，期望他與書裡作者表裡如一。其實搵醫生睇，我估好多病人都係想搵個態度親切既醫生，可以問下自己病情，有交流，唔係態度冰冷，想問多一句都唔敢。到睇醫生當日，我同阿爸早左半個鐘到，等左一陣好快去見區醫生， 一入去期望區醫生會親切打招呼，但係完全係冇， 態度冷漠有點高傲問阿爸有咩幫到你， 果一刻感覺很納悶， 跟住我講番我阿爸病情，區醫生叫我阿爸徐衫同褲同徐鞋徐襪被佢檢查，我阿爸都有成八十幾歲，長者，行動一定比較慢，徐鞋徐襪果陣好慢，我望一望醫生，佢露出一個好唔耐煩既樣，我即刻過去幫我阿爸徐，喱一刻我都覺得喱個醫生連忍耐長者動作慢D都唔高興，何來態度友善，  而且檢查期間態度都唔係網上講好親切，我只係感覺冷傲，  不過最後診斷病況都專業既，解釋到病情。  最後我的結論係唔好因為睇左網上喱位醫生評論而覺得佢超級NICE而選擇喱位醫生，完全非你所想,7.3,2,10,10,不予置評
區德成醫生,Dr AU TAK SHING,皮膚及性病科,YH CHAN,需預約等候頗長,皮膚疾病 回訪,,初次光顧,2016年3月15日,詳盡親切、耐心施診,求診病人實在太多，等候需時,已視為本人的必然選擇,預訂時間安排不合理，選成不必等待。應該考慮每10一5分鐘安排，而不是每半个小時。,10.0,10,10,10,可以一試
區德成醫生,Dr AU TAK SHING,皮膚及性病科,,需預約等候頗長,皮膚疾病,,初次光顧,2015年10月21日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,"想打电話预约, 但由10点打到11点都是message 留言, 無法打通!",10.0,10,10,10,可以一試
區德成醫生,Dr AU TAK SHING,皮膚及性病科,bbcat,需預約準時,皮膚疾病,~ $ 800,初次光顧,2014年7月25日,醫術精湛、鉅細無遺,醫生會主動探索其病因及治療,已視為本人的必然選擇,"頸後生左好多粒粒,又紅又痕,於是睇區醫生.上到診所姑娘幾友善,等左一陣就入去見醫生. 區醫生細心地檢查和詢問,態度友善,分析詳盡.用藥後好快就好番",10.0,10,10,10,值得推介
區德成醫生,Dr AU TAK SHING,皮膚及性病科,Henry Liu,需預約準時,專科治療,~ $ 800,再度光顧,2012年6月8日,經驗豐富、絕不拖症,求診病人實在太多，等候需時,值得向有需要人仕推介,"區醫生十分專業, 細心觀察. 醫務所姑娘亦十分友善~我患的是急性濕疹,而且十分嚴重, 看普通科沒有解決了我的問題, 而且還惡化得很快, 看到濕疹漸漸漫延到身體其他地方, 真的感到很害怕. 但在看區醫生後病情很快便出現好轉! 願 上帝繼續使用區醫生, 祝福更多病人!謝謝區醫生!",10.0,10,10,10,值得推介
區永華醫生,Dr AU WING WAH,耳鼻喉科,JP,需預約等候片刻,耳鼻喉疾病,~ $ 500,隨機方便嘗試,2024年10月8日,態度有失、醫德有損,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,診所欠缺整潔，儀器老舊，態度欠佳，只懂收取費用，沒有顧及病人,2.3,1,5,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,Lee,需預約準時,耳鼻喉疾病,,其他網絡途徑,2024年1月23日,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,"鼻塞/脹痛用醫療卡.... 求求其其兼趕時間, 態度惡劣亦欠仔細檢查, 亦冇細心聽病人病情 ，唔計寸寸講嘢時間， 半分鐘照一照鼻就比二三日約叫病人走。。。。 冇咩詳細意見可言",1.0,1,1,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,David Lee,需預約準時,耳鼻喉疾病,~ $ 3000,本網評譽參考,2023年11月13日,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,"The worst doctor experience I've ever had. The doctor was arrogant and the nurse was also below standard, imppolite and not helpful at all.  Overall, the service of this clinic was unprofessional. The machines in the clinic were old. When my friend helped me to make a phone call to ask for the fee, the nurse said ""consultation $1000  and cleaning $800  ""  It ended up to be $3,000.- in total. I asked why they said $800 on the phone. The reply was per ear.  If I knew it's $3000.- for cleaning ears, I would not have gone to this clinic for the location.The doctor scared me saying he would puncture my eardrum if I move. I cannot believe a doctor can be so arrogant to customers.",1.6,1,3,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,Chi Ho,需預約準時,耳鼻喉疾病 耳仔甩皮發炎,~ $ 1500,本網評譽參考,2023年6月29日,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,耳仔發炎、甩皮、痕癢，之前已經睇咗普通科門診，搽過藥膏、滴過藥水，病情反覆好了又反發，所以想搵專科睇吓可否根治，點知搵咗一個完全感覺唔到似專科，望一望耳仔話我敏感所以甩皮，話我壓力大夜瞓就出現呢個情況，問我想食藥定係搽藥膏，我話搽藥膏好似直接啲，佢話有類固醇，咁我就話食藥啦，點知開嘅藥只不過係我平時樓下睇家庭醫生啲普通藥，枉我特登預約仲要請假山長水遠睇專科，,2.3,5,1,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,JT,需預約等候片刻,耳鼻喉疾病 流鼻血,~ $ 1200,其他網絡途徑,2023年5月27日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,簡單來說，我不會再睇這個醫生，完全係唔專業。你講一句，佢就寸番你一句。如果我咁清楚，我都做咗醫生啦，最終收我1200，無藥。真吹脹。只係叫人做內規鏡，當然要額外收費。佢話其他醫生都係會咁樣處理。,2.3,3,3,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,Su,需預約準時,耳鼻喉疾病 耳鳴,~ $ 1200,朋友介紹推薦,2023年4月18日,醫術精湛、鉅細無遺,醫生會主動探索其病因及治療,值得向有需要人仕推介,本人因耳鳴去睇區醫生，佢好有耐性分析病因，夠細心又清晰，完全唔同我之前睇既專科醫生，趕住下一位病人。,8.6,9,9,8,值得推介
區永華醫生,Dr AU WING WAH,耳鼻喉科,KH Wan,需預約等候片刻,耳鼻喉疾病 檢測耳朶,~ $ 500,隨機方便嘗試,2022年6月29日,判症快捷、合情合理,醫生會清晰明確的講解其病情,值得向有需要人仕推介,未正式實體見區永華醫生前，自己也上網看點評，看其資歴及行醫經驗。由於自己想客觀的與區醫生接觸，所以抱着不受之前别人點評的意見影響前去求診。今天經過與區醫生親身第一次接觸後，我覺得整過對話及檢查過程他很幽默風趣，他說話直接，一針見血無花巧。對某些人可能覺得他串，對我來說是幽默，忠言逆耳，正中下懷，他像一個老爸爸勸勉我這個後生仔一樣。我和太太離開醫務所後一直行至地鐵站仍回味與區醫生對話而捧腹大笑。他對我耳鼻喉多方測試後直接說出重點及建議下一步需作什麼及不需作甚麽，有什麼可能性而又不絕對化，讓自己安心之餘同時也提高警惕。醫生與病人是人夾人的互動，當按各人的需要選擇啊。衷心感謝老薑有經驗之區醫生🙏😇。,9.3,9,10,9,值得推介
區永華醫生,Dr AU WING WAH,耳鼻喉科,maggie sung,需預約準時,耳鼻喉疾病 鼻塞耳塞,~ $ 1500,本網評譽參考,2022年1月26日,經驗豐富、絕不拖症,求診病人實在太多，等候需時,已視為本人的必然選擇,2018中耳炎睇咗2次普通家庭 醫生，唔放心怕鼻咽有事 於是找 區醫生睇，之前網上啲人話佢 麻麻地串串貢 不過 睇完之後 又唔覺得係咁樣 雖然有陣時佢講嘢唔係太好笑不過睇症準吖今次大傷風完耳鼻又塞睇完係因為鼻影響隻耳比佢睇完放心晒過年， 其實 醫生真係人夾人 佢叫我食完藥冇嘢都唔使再返去覆診， 其實 有啲醫生 溫溫柔柔斯斯文文 但係開口埋口 就叫你去照乜照物仲煩。,8.3,9,8,8,值得推介
區永華醫生,Dr AU WING WAH,耳鼻喉科,HY Fong,需預約等候片刻,耳鼻喉疾病,~ $ 800,本網評譽參考,2021年4月26日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,今天帶老人家上去睇區醫生，看耳鳴及懷疑痢底有腫瘤。第一次見識如此沒禮貌，沒教養，呼喝病人，沒耐性聽病人需求，檢查手勢非常粗暴，嚴重缺乏醫德及惡劣的一位醫生。以後絕不光顧，唔會再比錢依個醫生賺。,1.0,1,1,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,Amy Lo,需預約等候片刻,耳鼻喉疾病 鼻炎,~ $ 3000,隨機方便嘗試,2021年4月10日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,區醫生態度惡劣，咁大個一第一次遇到如此缺德的醫生，收幾千蚊，講得唔清唔楚。迫你比幾千蚊照，問一句就好似殺左佢父母咁鬧病人，話你問呢條問題好白痴。完全無詳盡講解病情。簡直貼錢買難受。在此勸告大家唔好睇呢個完全無醫德既庸醫，呢個價錢，香港大把好醫生選擇。,1.0,1,1,1,不予置評
區永華醫生,Dr AU WING WAH,耳鼻喉科,Alan Chan,需預約準時,耳鼻喉疾病 發炎,~ $ 1000,本網評譽參考,2020年1月16日,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,以前睇過已經覺得佢態度差，但因為其他醫生book唔到只能再搵佢，佢開口埋口都話要照內視鏡，而且一副闊佬懶理既姿態，我話晒黎睇病唔係黎受氣，本來唔想寫衰佢，但俾左兩次機會都係咁，希望唔會再有人睇佢，睇一次成九百幾。。搵個出名啲既睇好過啦,1.3,2,1,1,不予置評
